3SF03.06	कुलतबाट बचौँ
3SF04.00	हाम्रो विद्यालय
3SF04.01	विद्यालयका क्रियाकलाप
3SF04.02	प्रकोपबाट सुरक्षित बनौँ
3SF04.03	हाम्रो सुरक्षा
3SF04.04	शारीरिक कसरत
3SF05.00	हाम्रो वरपरका सजीवहरू
3SF05.01	जनावर र बिरुवा
3SF05.02	बिरुवाका प्रकार
3SF05.03	जीव र वातावरण
3SF06.00	हाम्रो वातावरण
3SF06.01	वरपरको सफाइ
3SF06.02	हाम्रो प्राकृतिक सम्पदा
3SF06.03	वस्तुका गुणहरू
3SF07.00	मेरो सिर्जना
3SF07.01	माटाको काम
3SF07.02	कागजका सामान
3SF07.03	बाजा बजाऔँ र गीत गाऔँ
3SF07.04	नाच
3SF08.00	हाम्रो संस्कृति
3SF08.01	हाम्रा संस्कार
3SF08.02	हाम्रो राष्‍ट्रिय चिह्‍न
3SF09.00	सञ्‍चार प्रविधि र बजार
3SF09.01	सूचना र सञ्‍चार
3SF09.02	स्थानीय उत्पादन
3SF09.03	मितव्ययी बनौँ
3SF10.00	हाम्रो वरपरको संसार
3SF10.01	मौसम
3SF10.02	जमिन
3SF10.03	हाम्रो पृथ्वी
3SF10.04	हावा र पानी
